countriesAndTerritories,Medicos por 10000 habitantes 2019,Medicos por 10000 habitantes 2020,day,month,year,cases,deaths,continentExp
Sri_Lanka,0,0,4,11,2020,409,2,Asia
Sri_Lanka,0,0,3,11,2020,275,0,Asia
Sri_Lanka,0,0,2,11,2020,397,1,Asia
Sri_Lanka,0,0,1,11,2020,239,1,Asia
Sri_Lanka,0,0,31,10,2020,633,0,Asia
Sri_Lanka,0,0,30,10,2020,586,0,Asia
Sri_Lanka,0,0,29,10,2020,335,0,Asia
Sri_Lanka,0,0,28,10,2020,457,3,Asia
Sri_Lanka,0,0,27,10,2020,541,1,Asia
Sri_Lanka,0,0,26,10,2020,351,0,Asia
Sri_Lanka,0,0,25,10,2020,368,1,Asia
Sri_Lanka,0,0,24,10,2020,866,0,Asia
Sri_Lanka,0,0,23,10,2020,309,1,Asia
Sri_Lanka,0,0,22,10,2020,167,0,Asia
Sri_Lanka,0,0,21,10,2020,186,0,Asia
Sri_Lanka,0,0,20,10,2020,87,0,Asia
Sri_Lanka,0,0,19,10,2020,63,0,Asia
Sri_Lanka,0,0,18,10,2020,121,0,Asia
Sri_Lanka,0,0,17,10,2020,110,0,Asia
Sri_Lanka,0,0,16,10,2020,74,0,Asia
Sri_Lanka,0,0,15,10,2020,132,0,Asia
Sri_Lanka,0,0,14,10,2020,194,0,Asia
Sri_Lanka,0,0,13,10,2020,92,0,Asia
Sri_Lanka,0,0,12,10,2020,124,0,Asia
Sri_Lanka,0,0,11,10,2020,105,0,Asia
Sri_Lanka,0,0,10,10,2020,35,0,Asia
Sri_Lanka,0,0,9,10,2020,29,0,Asia
Sri_Lanka,0,0,8,10,2020,207,0,Asia
Sri_Lanka,0,0,7,10,2020,519,0,Asia
Sri_Lanka,0,0,6,10,2020,331,0,Asia
Sri_Lanka,0,0,5,10,2020,6,0,Asia
Sri_Lanka,0,0,4,10,2020,8,0,Asia
Sri_Lanka,0,0,3,10,2020,6,0,Asia
Sri_Lanka,0,0,2,10,2020,2,0,Asia
Sri_Lanka,0,0,1,10,2020,6,0,Asia
Sri_Lanka,0,0,30,9,2020,11,0,Asia
Sri_Lanka,0,0,29,9,2020,3,0,Asia
Sri_Lanka,0,0,28,9,2020,11,0,Asia
Sri_Lanka,0,0,27,9,2020,4,0,Asia
Sri_Lanka,0,0,26,9,2020,12,0,Asia
Sri_Lanka,0,0,25,9,2020,9,0,Asia
Sri_Lanka,0,0,24,9,2020,11,0,Asia
Sri_Lanka,0,0,23,9,2020,14,0,Asia
Sri_Lanka,0,0,22,9,2020,12,0,Asia
Sri_Lanka,0,0,21,9,2020,4,0,Asia
Sri_Lanka,0,0,20,9,2020,2,0,Asia
Sri_Lanka,0,0,19,9,2020,5,0,Asia
Sri_Lanka,0,0,18,9,2020,5,0,Asia
Sri_Lanka,0,0,17,9,2020,0,0,Asia
Sri_Lanka,0,0,16,9,2020,9,0,Asia
Sri_Lanka,0,0,15,9,2020,28,1,Asia
Sri_Lanka,0,0,14,9,2020,38,0,Asia
Sri_Lanka,0,0,13,9,2020,27,0,Asia
Sri_Lanka,0,0,12,9,2020,14,0,Asia
Sri_Lanka,0,0,11,9,2020,8,0,Asia
Sri_Lanka,0,0,10,9,2020,7,0,Asia
Sri_Lanka,0,0,9,9,2020,17,0,Asia
Sri_Lanka,0,0,8,9,2020,0,0,Asia
Sri_Lanka,0,0,7,9,2020,2,0,Asia
Sri_Lanka,0,0,6,9,2020,6,0,Asia
Sri_Lanka,0,0,5,9,2020,4,0,Asia
Sri_Lanka,0,0,4,9,2020,10,0,Asia
Sri_Lanka,0,0,3,9,2020,9,0,Asia
Sri_Lanka,0,0,2,9,2020,43,0,Asia
Sri_Lanka,0,0,1,9,2020,37,0,Asia
Sri_Lanka,0,0,31,8,2020,17,0,Asia
Sri_Lanka,0,0,30,8,2020,6,0,Asia
Sri_Lanka,0,0,29,8,2020,3,0,Asia
Sri_Lanka,0,0,28,8,2020,2,0,Asia
Sri_Lanka,0,0,27,8,2020,13,0,Asia
Sri_Lanka,0,0,26,8,2020,12,0,Asia
Sri_Lanka,0,0,25,8,2020,6,0,Asia
Sri_Lanka,0,0,24,8,2020,6,0,Asia
Sri_Lanka,0,0,23,8,2020,6,1,Asia
Sri_Lanka,0,0,22,8,2020,23,0,Asia
Sri_Lanka,0,0,21,8,2020,16,0,Asia
Sri_Lanka,0,0,20,8,2020,0,0,Asia
Sri_Lanka,0,0,19,8,2020,2,0,Asia
Sri_Lanka,0,0,18,8,2020,7,0,Asia
Sri_Lanka,0,0,17,8,2020,3,0,Asia
Sri_Lanka,0,0,16,8,2020,4,0,Asia
Sri_Lanka,0,0,15,8,2020,4,0,Asia
Sri_Lanka,0,0,14,8,2020,1,0,Asia
Sri_Lanka,0,0,13,8,2020,1,0,Asia
Sri_Lanka,0,0,12,8,2020,9,0,Asia
Sri_Lanka,0,0,11,8,2020,27,0,Asia
Sri_Lanka,0,0,10,8,2020,3,0,Asia
Sri_Lanka,0,0,9,8,2020,2,0,Asia
Sri_Lanka,0,0,8,8,2020,0,0,Asia
Sri_Lanka,0,0,7,8,2020,0,0,Asia
Sri_Lanka,0,0,6,8,2020,5,0,Asia
Sri_Lanka,0,0,5,8,2020,6,0,Asia
Sri_Lanka,0,0,4,8,2020,5,0,Asia
Sri_Lanka,0,0,3,8,2020,8,0,Asia
Sri_Lanka,0,0,2,8,2020,0,0,Asia
Sri_Lanka,0,0,1,8,2020,1,0,Asia
Sri_Lanka,0,0,31,7,2020,3,0,Asia
Sri_Lanka,0,0,30,7,2020,1,0,Asia
Sri_Lanka,0,0,29,7,2020,5,0,Asia
Sri_Lanka,0,0,28,7,2020,23,0,Asia
Sri_Lanka,0,0,27,7,2020,12,0,Asia
Sri_Lanka,0,0,26,7,2020,6,0,Asia
Sri_Lanka,0,0,25,7,2020,11,0,Asia
Sri_Lanka,0,0,24,7,2020,1,0,Asia
Sri_Lanka,0,0,23,7,2020,22,0,Asia
Sri_Lanka,0,0,22,7,2020,0,0,Asia
Sri_Lanka,0,0,21,7,2020,6,0,Asia
Sri_Lanka,0,0,20,7,2020,20,0,Asia
Sri_Lanka,0,0,19,7,2020,7,0,Asia
Sri_Lanka,0,0,18,7,2020,10,0,Asia
Sri_Lanka,0,0,17,7,2020,13,0,Asia
Sri_Lanka,0,0,16,7,2020,9,0,Asia
Sri_Lanka,0,0,15,7,2020,19,0,Asia
Sri_Lanka,0,0,14,7,2020,29,0,Asia
Sri_Lanka,0,0,13,7,2020,106,0,Asia
Sri_Lanka,0,0,12,7,2020,57,0,Asia
Sri_Lanka,0,0,11,7,2020,104,0,Asia
Sri_Lanka,0,0,10,7,2020,256,0,Asia
Sri_Lanka,0,0,9,7,2020,13,0,Asia
Sri_Lanka,0,0,8,7,2020,3,0,Asia
Sri_Lanka,0,0,7,7,2020,2,0,Asia
Sri_Lanka,0,0,6,7,2020,2,0,Asia
Sri_Lanka,0,0,5,7,2020,5,0,Asia
Sri_Lanka,0,0,4,7,2020,3,0,Asia
Sri_Lanka,0,0,3,7,2020,12,0,Asia
Sri_Lanka,0,0,2,7,2020,7,0,Asia
Sri_Lanka,0,0,1,7,2020,5,0,Asia
Sri_Lanka,0,0,30,6,2020,5,0,Asia
Sri_Lanka,0,0,29,6,2020,4,0,Asia
Sri_Lanka,0,0,28,6,2020,19,0,Asia
Sri_Lanka,0,0,27,6,2020,4,0,Asia
Sri_Lanka,0,0,26,6,2020,9,0,Asia
Sri_Lanka,0,0,25,6,2020,10,0,Asia
Sri_Lanka,0,0,24,6,2020,40,0,Asia
Sri_Lanka,0,0,23,6,2020,1,0,Asia
Sri_Lanka,0,0,22,6,2020,0,0,Asia
Sri_Lanka,0,0,21,6,2020,0,0,Asia
Sri_Lanka,0,0,20,6,2020,3,0,Asia
Sri_Lanka,0,0,19,6,2020,23,0,Asia
Sri_Lanka,0,0,18,6,2020,9,0,Asia
Sri_Lanka,0,0,17,6,2020,10,0,Asia
Sri_Lanka,0,0,16,6,2020,16,0,Asia
Sri_Lanka,0,0,15,6,2020,5,0,Asia
Sri_Lanka,0,0,14,6,2020,4,0,Asia
Sri_Lanka,0,0,13,6,2020,3,0,Asia
Sri_Lanka,0,0,12,6,2020,8,0,Asia
Sri_Lanka,0,0,11,6,2020,10,0,Asia
Sri_Lanka,0,0,10,6,2020,2,0,Asia
Sri_Lanka,0,0,9,6,2020,22,0,Asia
Sri_Lanka,0,0,8,6,2020,21,0,Asia
Sri_Lanka,0,0,7,6,2020,13,0,Asia
Sri_Lanka,0,0,6,6,2020,4,0,Asia
Sri_Lanka,0,0,5,6,2020,48,0,Asia
Sri_Lanka,0,0,4,6,2020,66,0,Asia
Sri_Lanka,0,0,3,6,2020,40,0,Asia
Sri_Lanka,0,0,2,6,2020,10,1,Asia
Sri_Lanka,0,0,1,6,2020,13,0,Asia
Sri_Lanka,0,0,31,5,2020,62,0,Asia
Sri_Lanka,0,0,30,5,2020,28,0,Asia
Sri_Lanka,0,0,29,5,2020,61,0,Asia
Sri_Lanka,0,0,28,5,2020,150,0,Asia
Sri_Lanka,0,0,27,5,2020,137,0,Asia
Sri_Lanka,0,0,26,5,2020,41,1,Asia
Sri_Lanka,0,0,25,5,2020,52,0,Asia
Sri_Lanka,0,0,24,5,2020,21,0,Asia
Sri_Lanka,0,0,23,5,2020,13,0,Asia
Sri_Lanka,0,0,22,5,2020,27,0,Asia
Sri_Lanka,0,0,21,5,2020,1,0,Asia
Sri_Lanka,0,0,20,5,2020,35,0,Asia
Sri_Lanka,0,0,19,5,2020,11,0,Asia
Sri_Lanka,0,0,18,5,2020,21,0,Asia
Sri_Lanka,0,0,17,5,2020,25,0,Asia
Sri_Lanka,0,0,16,5,2020,10,0,Asia
Sri_Lanka,0,0,15,5,2020,10,0,Asia
Sri_Lanka,0,0,14,5,2020,26,0,Asia
Sri_Lanka,0,0,13,5,2020,20,0,Asia
Sri_Lanka,0,0,12,5,2020,6,0,Asia
Sri_Lanka,0,0,11,5,2020,16,0,Asia
Sri_Lanka,0,0,10,5,2020,12,0,Asia
Sri_Lanka,0,0,9,5,2020,11,0,Asia
Sri_Lanka,0,0,8,5,2020,27,0,Asia
Sri_Lanka,0,0,7,5,2020,26,0,Asia
Sri_Lanka,0,0,6,5,2020,16,1,Asia
Sri_Lanka,0,0,5,5,2020,37,1,Asia
Sri_Lanka,0,0,4,5,2020,13,0,Asia
Sri_Lanka,0,0,3,5,2020,15,0,Asia
Sri_Lanka,0,0,2,5,2020,25,0,Asia
Sri_Lanka,0,0,1,5,2020,16,0,Asia
Sri_Lanka,0,0,30,4,2020,30,0,Asia
Sri_Lanka,0,0,29,4,2020,31,0,Asia
Sri_Lanka,0,0,28,4,2020,65,0,Asia
Sri_Lanka,0,0,27,4,2020,61,0,Asia
Sri_Lanka,0,0,26,4,2020,42,0,Asia
Sri_Lanka,0,0,25,4,2020,52,0,Asia
Sri_Lanka,0,0,24,4,2020,38,0,Asia
Sri_Lanka,0,0,23,4,2020,20,0,Asia
Sri_Lanka,0,0,22,4,2020,6,0,Asia
Sri_Lanka,0,0,21,4,2020,9,0,Asia
Sri_Lanka,0,0,20,4,2020,41,0,Asia
Sri_Lanka,0,0,19,4,2020,10,0,Asia
Sri_Lanka,0,0,18,4,2020,6,0,Asia
Sri_Lanka,0,0,17,4,2020,1,0,Asia
Sri_Lanka,0,0,16,4,2020,4,0,Asia
Sri_Lanka,0,0,15,4,2020,15,0,Asia
Sri_Lanka,0,0,14,4,2020,8,0,Asia
Sri_Lanka,0,0,13,4,2020,11,0,Asia
Sri_Lanka,0,0,12,4,2020,2,0,Asia
Sri_Lanka,0,0,11,4,2020,7,0,Asia
Sri_Lanka,0,0,10,4,2020,1,0,Asia
Sri_Lanka,0,0,9,4,2020,4,1,Asia
Sri_Lanka,0,0,8,4,2020,7,1,Asia
Sri_Lanka,0,0,7,4,2020,12,0,Asia
Sri_Lanka,0,0,6,4,2020,7,0,Asia
Sri_Lanka,0,0,5,4,2020,8,1,Asia
Sri_Lanka,0,0,4,4,2020,3,1,Asia
Sri_Lanka,0,0,3,4,2020,5,1,Asia
Sri_Lanka,0,0,2,4,2020,21,0,Asia
Sri_Lanka,0,0,1,4,2020,2,1,Asia
Sri_Lanka,0,0,31,3,2020,0,0,Asia
Sri_Lanka,0,0,30,3,2020,5,0,Asia
Sri_Lanka,0,0,29,3,2020,9,1,Asia
Sri_Lanka,0,0,28,3,2020,0,0,Asia
Sri_Lanka,0,0,27,3,2020,4,0,Asia
Sri_Lanka,0,0,26,3,2020,0,0,Asia
Sri_Lanka,0,0,25,3,2020,5,0,Asia
Sri_Lanka,0,0,24,3,2020,10,0,Asia
Sri_Lanka,0,0,23,3,2020,9,0,Asia
Sri_Lanka,0,0,22,3,2020,12,0,Asia
Sri_Lanka,0,0,21,3,2020,13,0,Asia
Sri_Lanka,0,0,20,3,2020,11,0,Asia
Sri_Lanka,0,0,19,3,2020,0,0,Asia
Sri_Lanka,0,0,18,3,2020,13,0,Asia
Sri_Lanka,0,0,17,3,2020,10,0,Asia
Sri_Lanka,0,0,16,3,2020,8,0,Asia
Sri_Lanka,0,0,15,3,2020,5,0,Asia
Sri_Lanka,0,0,14,3,2020,3,0,Asia
Sri_Lanka,0,0,13,3,2020,1,0,Asia
Sri_Lanka,0,0,12,3,2020,1,0,Asia
Sri_Lanka,0,0,2,3,2020,0,0,Asia
Sri_Lanka,0,0,1,3,2020,0,0,Asia
Sri_Lanka,0,0,29,2,2020,0,0,Asia
Sri_Lanka,0,0,28,2,2020,0,0,Asia
Sri_Lanka,0,0,27,2,2020,0,0,Asia
Sri_Lanka,0,0,26,2,2020,0,0,Asia
Sri_Lanka,0,0,25,2,2020,0,0,Asia
Sri_Lanka,0,0,24,2,2020,0,0,Asia
Sri_Lanka,0,0,23,2,2020,0,0,Asia
Sri_Lanka,0,0,22,2,2020,0,0,Asia
Sri_Lanka,0,0,21,2,2020,0,0,Asia
Sri_Lanka,0,0,20,2,2020,0,0,Asia
Sri_Lanka,0,0,19,2,2020,0,0,Asia
Sri_Lanka,0,0,18,2,2020,0,0,Asia
Sri_Lanka,0,0,17,2,2020,0,0,Asia
Sri_Lanka,0,0,16,2,2020,0,0,Asia
Sri_Lanka,0,0,15,2,2020,0,0,Asia
Sri_Lanka,0,0,14,2,2020,0,0,Asia
Sri_Lanka,0,0,13,2,2020,0,0,Asia
Sri_Lanka,0,0,12,2,2020,0,0,Asia
Sri_Lanka,0,0,11,2,2020,0,0,Asia
Sri_Lanka,0,0,10,2,2020,0,0,Asia
Sri_Lanka,0,0,9,2,2020,0,0,Asia
Sri_Lanka,0,0,8,2,2020,0,0,Asia
Sri_Lanka,0,0,7,2,2020,0,0,Asia
Sri_Lanka,0,0,6,2,2020,0,0,Asia
Sri_Lanka,0,0,5,2,2020,0,0,Asia
Sri_Lanka,0,0,4,2,2020,0,0,Asia
Sri_Lanka,0,0,3,2,2020,0,0,Asia
Sri_Lanka,0,0,2,2,2020,0,0,Asia
Sri_Lanka,0,0,1,2,2020,0,0,Asia
Sri_Lanka,0,0,31,1,2020,0,0,Asia
Sri_Lanka,0,0,30,1,2020,0,0,Asia
Sri_Lanka,0,0,29,1,2020,0,0,Asia
Sri_Lanka,0,0,28,1,2020,1,0,Asia
Sri_Lanka,0,0,27,1,2020,0,0,Asia
Sri_Lanka,0,0,26,1,2020,0,0,Asia
Sri_Lanka,0,0,25,1,2020,0,0,Asia
Sri_Lanka,0,0,24,1,2020,0,0,Asia
Sri_Lanka,0,0,23,1,2020,0,0,Asia
Sri_Lanka,0,0,22,1,2020,0,0,Asia
Sri_Lanka,0,0,21,1,2020,0,0,Asia
Sri_Lanka,0,0,20,1,2020,0,0,Asia
Sri_Lanka,0,0,19,1,2020,0,0,Asia
Sri_Lanka,0,0,18,1,2020,0,0,Asia
Sri_Lanka,0,0,17,1,2020,0,0,Asia
Sri_Lanka,0,0,16,1,2020,0,0,Asia
Sri_Lanka,0,0,15,1,2020,0,0,Asia
Sri_Lanka,0,0,14,1,2020,0,0,Asia
Sri_Lanka,0,0,13,1,2020,0,0,Asia
Sri_Lanka,0,0,12,1,2020,0,0,Asia
Sri_Lanka,0,0,11,1,2020,0,0,Asia
Sri_Lanka,0,0,10,1,2020,0,0,Asia
Sri_Lanka,0,0,9,1,2020,0,0,Asia
Sri_Lanka,0,0,8,1,2020,0,0,Asia
Sri_Lanka,0,0,7,1,2020,0,0,Asia
Sri_Lanka,0,0,6,1,2020,0,0,Asia
Sri_Lanka,0,0,5,1,2020,0,0,Asia
Sri_Lanka,0,0,4,1,2020,0,0,Asia
Sri_Lanka,0,0,3,1,2020,0,0,Asia
Sri_Lanka,0,0,2,1,2020,0,0,Asia
Sri_Lanka,0,0,1,1,2020,0,0,Asia
Sri_Lanka,0,0,31,12,2019,0,0,Asia
Sudan,0,0,14,12,2020,239,3,Africa
Sudan,0,0,13,12,2020,679,25,Africa
Sudan,0,0,12,12,2020,0,0,Africa
Sudan,0,0,11,12,2020,384,12,Africa
Sudan,0,0,10,12,2020,0,0,Africa
Sudan,0,0,9,12,2020,337,6,Africa
Sudan,0,0,8,12,2020,279,6,Africa
Sudan,0,0,7,12,2020,272,5,Africa
Sudan,0,0,6,12,2020,843,19,Africa
Sudan,0,0,5,12,2020,0,0,Africa
Sudan,0,0,4,12,2020,99,6,Africa
Sudan,0,0,3,12,2020,0,0,Africa
Sudan,0,0,2,12,2020,444,16,Africa
Sudan,0,0,1,12,2020,183,8,Africa
Sudan,0,0,30,11,2020,559,21,Africa
Sudan,0,0,29,11,2020,204,5,Africa
Sudan,0,0,28,11,2020,677,16,Africa
Sudan,0,0,27,11,2020,0,0,Africa
Sudan,0,0,26,11,2020,0,0,Africa
Sudan,0,0,25,11,2020,0,0,Africa
Sudan,0,0,24,11,2020,348,6,Africa
Sudan,0,0,23,11,2020,309,8,Africa
Sudan,0,0,22,11,2020,0,0,Africa
Sudan,0,0,21,11,2020,483,10,Africa
Sudan,0,0,20,11,2020,0,0,Africa
Sudan,0,0,19,11,2020,0,0,Africa
Sudan,0,0,18,11,2020,421,59,Africa
Sudan,0,0,17,11,2020,0,0,Africa
Sudan,0,0,16,11,2020,225,0,Africa
Sudan,0,0,15,11,2020,0,0,Africa
Sudan,0,0,14,11,2020,0,0,Africa
Sudan,0,0,13,11,2020,55,0,Africa
Sudan,0,0,12,11,2020,191,0,Africa
Sudan,0,0,11,11,2020,0,0,Africa
Sudan,0,0,10,11,2020,65,1,Africa
Sudan,0,0,9,11,2020,147,278,Africa
Sudan,0,0,8,11,2020,0,0,Africa
Sudan,0,0,7,11,2020,0,0,Africa
Sudan,0,0,6,11,2020,0,0,Africa
Sudan,0,0,5,11,2020,77,0,Africa
Sudan,0,0,4,11,2020,47,0,Africa
Sudan,0,0,3,11,2020,0,0,Africa
Sudan,0,0,2,11,2020,54,0,Africa
Sudan,0,0,1,11,2020,0,0,Africa
Sudan,0,0,31,10,2020,0,0,Africa
Sudan,0,0,30,10,2020,0,0,Africa
Sudan,0,0,29,10,2020,0,0,Africa
Sudan,0,0,28,10,2020,18,0,Africa
Sudan,0,0,27,10,2020,5,0,Africa
Sudan,0,0,26,10,2020,0,0,Africa
Sudan,0,0,25,10,2020,18,1,Africa
Sudan,0,0,24,10,2020,0,0,Africa
Sudan,0,0,23,10,2020,0,0,Africa
Sudan,0,0,22,10,2020,0,0,Africa
Sudan,0,0,21,10,2020,27,0,Africa
Sudan,0,0,20,10,2020,6,0,Africa
Sudan,0,0,19,10,2020,0,0,Africa
Sudan,0,0,18,10,2020,0,0,Africa
Sudan,0,0,17,10,2020,0,0,Africa
Sudan,0,0,16,10,2020,0,0,Africa
Sudan,0,0,15,10,2020,0,0,Africa
Sudan,0,0,14,10,2020,6,0,Africa
Sudan,0,0,13,10,2020,15,0,Africa
Sudan,0,0,12,10,2020,0,0,Africa
Sudan,0,0,11,10,2020,0,0,Africa
Sudan,0,0,10,10,2020,2,0,Africa
Sudan,0,0,9,10,2020,0,0,Africa
Sudan,0,0,8,10,2020,15,0,Africa
Sudan,0,0,7,10,2020,0,0,Africa
Sudan,0,0,6,10,2020,0,0,Africa
Sudan,0,0,5,10,2020,0,0,Africa
Sudan,0,0,4,10,2020,0,0,Africa
Sudan,0,0,3,10,2020,0,0,Africa
Sudan,0,0,2,10,2020,13,0,Africa
Sudan,0,0,1,10,2020,34,0,Africa
Sudan,0,0,30,9,2020,0,0,Africa
Sudan,0,0,29,9,2020,0,0,Africa
Sudan,0,0,28,9,2020,0,0,Africa
Sudan,0,0,27,9,2020,14,0,Africa
Sudan,0,0,26,9,2020,0,0,Africa
Sudan,0,0,25,9,2020,14,0,Africa
Sudan,0,0,24,9,2020,0,0,Africa
Sudan,0,0,23,9,2020,23,0,Africa
Sudan,0,0,22,9,2020,0,0,Africa
Sudan,0,0,21,9,2020,20,0,Africa
Sudan,0,0,20,9,2020,0,0,Africa
Sudan,0,0,19,9,2020,0,0,Africa
Sudan,0,0,18,9,2020,0,0,Africa
Sudan,0,0,17,9,2020,0,0,Africa
Sudan,0,0,16,9,2020,0,0,Africa
Sudan,0,0,15,9,2020,65,2,Africa
Sudan,0,0,14,9,2020,0,0,Africa
Sudan,0,0,13,9,2020,33,1,Africa
Sudan,0,0,12,9,2020,0,0,Africa
Sudan,0,0,11,9,2020,0,0,Africa
Sudan,0,0,10,9,2020,0,0,Africa
Sudan,0,0,9,9,2020,0,0,Africa
Sudan,0,0,8,9,2020,30,1,Africa
Sudan,0,0,7,9,2020,218,9,Africa
Sudan,0,0,6,9,2020,0,0,Africa
Sudan,0,0,5,9,2020,0,0,Africa
Sudan,0,0,4,9,2020,0,0,Africa
Sudan,0,0,3,9,2020,0,0,Africa
Sudan,0,0,2,9,2020,0,0,Africa
Sudan,0,0,1,9,2020,0,0,Africa
Sudan,0,0,31,8,2020,0,0,Africa
Sudan,0,0,30,8,2020,144,0,Africa
Sudan,0,0,29,8,2020,0,0,Africa
Sudan,0,0,28,8,2020,71,4,Africa
Sudan,0,0,27,8,2020,0,0,Africa
Sudan,0,0,26,8,2020,138,4,Africa
Sudan,0,0,25,8,2020,0,0,Africa
Sudan,0,0,24,8,2020,213,3,Africa
Sudan,0,0,23,8,2020,0,0,Africa
Sudan,0,0,22,8,2020,37,0,Africa
Sudan,0,0,21,8,2020,40,4,Africa
Sudan,0,0,20,8,2020,61,3,Africa
Sudan,0,0,19,8,2020,75,2,Africa
Sudan,0,0,18,8,2020,0,0,Africa
Sudan,0,0,17,8,2020,96,5,Africa
Sudan,0,0,16,8,2020,152,5,Africa
Sudan,0,0,15,8,2020,47,1,Africa
Sudan,0,0,14,8,2020,0,0,Africa
Sudan,0,0,13,8,2020,82,6,Africa
Sudan,0,0,12,8,2020,77,5,Africa
Sudan,0,0,11,8,2020,62,8,Africa
Sudan,0,0,10,8,2020,0,0,Africa
Sudan,0,0,9,8,2020,44,4,Africa
Sudan,0,0,8,8,2020,70,6,Africa
Sudan,0,0,7,8,2020,0,0,Africa
Sudan,0,0,6,8,2020,0,0,Africa
Sudan,0,0,5,8,2020,42,11,Africa
Sudan,0,0,4,8,2020,0,0,Africa
Sudan,0,0,3,8,2020,94,6,Africa
Sudan,0,0,2,8,2020,0,0,Africa
Sudan,0,0,1,8,2020,148,21,Africa
Sudan,0,0,31,7,2020,0,0,Africa
Sudan,0,0,30,7,2020,0,0,Africa
Sudan,0,0,29,7,2020,72,5,Africa
Sudan,0,0,28,7,2020,39,3,Africa
Sudan,0,0,27,7,2020,83,2,Africa
Sudan,0,0,26,7,2020,65,7,Africa
Sudan,0,0,25,7,2020,0,0,Africa
Sudan,0,0,24,7,2020,110,2,Africa
Sudan,0,0,23,7,2020,0,0,Africa
Sudan,0,0,22,7,2020,135,13,Africa
Sudan,0,0,21,7,2020,230,13,Africa
Sudan,0,0,20,7,2020,80,7,Africa
Sudan,0,0,19,7,2020,155,5,Africa
Sudan,0,0,18,7,2020,0,0,Africa
Sudan,0,0,17,7,2020,0,0,Africa
Sudan,0,0,16,7,2020,211,11,Africa
Sudan,0,0,15,7,2020,0,0,Africa
Sudan,0,0,14,7,2020,66,7,Africa
Sudan,0,0,13,7,2020,0,0,Africa
Sudan,0,0,12,7,2020,46,1,Africa
Sudan,0,0,11,7,2020,46,8,Africa
Sudan,0,0,10,7,2020,74,5,Africa
Sudan,0,0,9,7,2020,87,14,Africa
Sudan,0,0,8,7,2020,230,14,Africa
Sudan,0,0,7,7,2020,0,0,Africa
Sudan,0,0,6,7,2020,104,4,Africa
Sudan,0,0,5,7,2020,0,0,Africa
Sudan,0,0,4,7,2020,90,2,Africa
Sudan,0,0,3,7,2020,0,0,Africa
Sudan,0,0,2,7,2020,315,30,Africa
Sudan,0,0,1,7,2020,0,0,Africa
Sudan,0,0,30,6,2020,0,0,Africa
Sudan,0,0,29,6,2020,0,0,Africa
Sudan,0,0,28,6,2020,1,0,Africa
Sudan,0,0,27,6,2020,273,16,Africa
Sudan,0,0,26,6,2020,95,8,Africa
Sudan,0,0,25,6,2020,0,0,Africa
Sudan,0,0,24,6,2020,191,15,Africa
Sudan,0,0,23,6,2020,118,12,Africa
Sudan,0,0,22,6,2020,0,0,Africa
Sudan,0,0,21,6,2020,264,15,Africa
Sudan,0,0,20,6,2020,296,19,Africa
Sudan,0,0,19,6,2020,0,0,Africa
Sudan,0,0,18,6,2020,280,10,Africa
Sudan,0,0,17,6,2020,520,18,Africa
Sudan,0,0,16,6,2020,0,0,Africa
Sudan,0,0,15,6,2020,341,26,Africa
Sudan,0,0,14,6,2020,0,0,Africa
Sudan,0,0,13,6,2020,149,20,Africa
Sudan,0,0,12,6,2020,303,24,Africa
Sudan,0,0,11,6,2020,185,17,Africa
Sudan,0,0,10,6,2020,0,0,Africa
Sudan,0,0,9,6,2020,159,13,Africa
Sudan,0,0,8,6,2020,218,12,Africa
Sudan,0,0,7,6,2020,151,14,Africa
Sudan,0,0,6,6,2020,215,19,Africa
Sudan,0,0,5,6,2020,189,7,Africa
Sudan,0,0,4,6,2020,0,0,Africa
Sudan,0,0,3,6,2020,137,9,Africa
Sudan,0,0,2,6,2020,147,12,Africa
Sudan,0,0,1,6,2020,226,24,Africa
Sudan,0,0,31,5,2020,279,29,Africa
Sudan,0,0,30,5,2020,175,38,Africa
Sudan,0,0,29,5,2020,200,11,Africa
Sudan,0,0,28,5,2020,170,14,Africa
Sudan,0,0,27,5,2020,150,5,Africa
Sudan,0,0,26,5,2020,192,19,Africa
Sudan,0,0,25,5,2020,6,0,Africa
Sudan,0,0,24,5,2020,250,9,Africa
Sudan,0,0,23,5,2020,240,16,Africa
Sudan,0,0,22,5,2020,410,10,Africa
Sudan,0,0,21,5,2020,137,6,Africa
Sudan,0,0,20,5,2020,0,0,Africa
Sudan,0,0,19,5,2020,302,8,Africa
Sudan,0,0,18,5,2020,325,6,Africa
Sudan,0,0,17,5,2020,0,0,Africa
Sudan,0,0,16,5,2020,0,0,Africa
Sudan,0,0,15,5,2020,146,1,Africa
Sudan,0,0,14,5,2020,157,10,Africa
Sudan,0,0,13,5,2020,135,6,Africa
Sudan,0,0,12,5,2020,163,4,Africa
Sudan,0,0,11,5,2020,199,6,Africa
Sudan,0,0,10,5,2020,53,5,Africa
Sudan,0,0,9,5,2020,181,7,Africa
Sudan,0,0,8,5,2020,78,3,Africa
Sudan,0,0,7,5,2020,74,4,Africa
Sudan,0,0,6,5,2020,100,4,Africa
Sudan,0,0,5,5,2020,0,0,Africa
Sudan,0,0,4,5,2020,86,0,Africa
Sudan,0,0,3,5,2020,150,10,Africa
Sudan,0,0,2,5,2020,0,0,Africa
Sudan,0,0,1,5,2020,67,3,Africa
Sudan,0,0,30,4,2020,57,3,Africa
