countriesAndTerritories,Medicos por 10000 habitantes 2019,Medicos por 10000 habitantes 2020,day,month,year,cases,deaths,continentExp
Eswatini,,1.422,28,11,2020,33,0,Africa
Eswatini,,1.422,27,11,2020,57,0,Africa
Eswatini,,1.422,26,11,2020,25,0,Africa
Eswatini,,1.422,25,11,2020,14,0,Africa
Eswatini,,1.422,24,11,2020,14,0,Africa
Eswatini,,1.422,23,11,2020,14,1,Africa
Eswatini,,1.422,22,11,2020,20,0,Africa
Eswatini,,1.422,21,11,2020,29,0,Africa
Eswatini,,1.422,20,11,2020,12,0,Africa
Eswatini,,1.422,19,11,2020,20,0,Africa
Eswatini,,1.422,18,11,2020,19,0,Africa
Eswatini,,1.422,17,11,2020,10,0,Africa
Eswatini,,1.422,16,11,2020,2,0,Africa
Eswatini,,1.422,15,11,2020,17,1,Africa
Eswatini,,1.422,14,11,2020,16,1,Africa
Eswatini,,1.422,13,11,2020,16,0,Africa
Eswatini,,1.422,12,11,2020,20,0,Africa
Eswatini,,1.422,11,11,2020,11,0,Africa
Eswatini,,1.422,10,11,2020,10,0,Africa
Eswatini,,1.422,9,11,2020,14,0,Africa
Eswatini,,1.422,8,11,2020,13,0,Africa
Eswatini,,1.422,7,11,2020,9,0,Africa
Eswatini,,1.422,6,11,2020,12,0,Africa
Eswatini,,1.422,5,11,2020,13,0,Africa
Eswatini,,1.422,4,11,2020,13,0,Africa
Eswatini,,1.422,3,11,2020,4,0,Africa
Eswatini,,1.422,2,11,2020,8,0,Africa
Eswatini,,1.422,1,11,2020,8,0,Africa
Eswatini,,1.422,31,10,2020,10,0,Africa
Eswatini,,1.422,30,10,2020,13,1,Africa
Eswatini,,1.422,29,10,2020,11,0,Africa
Eswatini,,1.422,28,10,2020,12,0,Africa
Eswatini,,1.422,27,10,2020,9,0,Africa
Eswatini,,1.422,26,10,2020,7,0,Africa
Eswatini,,1.422,25,10,2020,16,0,Africa
Eswatini,,1.422,24,10,2020,17,0,Africa
Eswatini,,1.422,23,10,2020,9,0,Africa
Eswatini,,1.422,22,10,2020,5,0,Africa
Eswatini,,1.422,21,10,2020,12,0,Africa
Eswatini,,1.422,20,10,2020,8,0,Africa
Eswatini,,1.422,19,10,2020,15,1,Africa
Eswatini,,1.422,18,10,2020,19,0,Africa
Eswatini,,1.422,17,10,2020,13,0,Africa
Eswatini,,1.422,16,10,2020,18,1,Africa
Eswatini,,1.422,15,10,2020,19,0,Africa
Eswatini,,1.422,14,10,2020,13,1,Africa
Eswatini,,1.422,13,10,2020,14,0,Africa
Eswatini,,1.422,12,10,2020,9,0,Africa
Eswatini,,1.422,11,10,2020,16,0,Africa
Eswatini,,1.422,10,10,2020,12,0,Africa
Eswatini,,1.422,9,10,2020,15,0,Africa
Eswatini,,1.422,8,10,2020,19,1,Africa
Eswatini,,1.422,7,10,2020,19,0,Africa
Eswatini,,1.422,6,10,2020,10,1,Africa
Eswatini,,1.422,5,10,2020,39,0,Africa
Eswatini,,1.422,4,10,2020,9,0,Africa
Eswatini,,1.422,3,10,2020,21,0,Africa
Eswatini,,1.422,2,10,2020,18,2,Africa
Eswatini,,1.422,1,10,2020,20,1,Africa
Eswatini,,1.422,30,9,2020,10,0,Africa
Eswatini,,1.422,29,9,2020,21,0,Africa
Eswatini,,1.422,28,9,2020,12,0,Africa
Eswatini,,1.422,27,9,2020,20,0,Africa
Eswatini,,1.422,26,9,2020,24,0,Africa
Eswatini,,1.422,25,9,2020,32,0,Africa
Eswatini,,1.422,24,9,2020,36,2,Africa
Eswatini,,1.422,23,9,2020,25,2,Africa
Eswatini,,1.422,22,9,2020,13,0,Africa
Eswatini,,1.422,21,9,2020,24,0,Africa
Eswatini,,1.422,20,9,2020,30,1,Africa
Eswatini,,1.422,19,9,2020,24,0,Africa
Eswatini,,1.422,18,9,2020,36,2,Africa
Eswatini,,1.422,17,9,2020,27,0,Africa
Eswatini,,1.422,16,9,2020,24,0,Africa
Eswatini,,1.422,15,9,2020,29,3,Africa
Eswatini,,1.422,14,9,2020,25,0,Africa
Eswatini,,1.422,13,9,2020,25,0,Africa
Eswatini,,1.422,12,9,2020,31,0,Africa
Eswatini,,1.422,11,9,2020,58,1,Africa
Eswatini,,1.422,10,9,2020,32,1,Africa
Eswatini,,1.422,9,9,2020,20,2,Africa
Eswatini,,1.422,8,9,2020,31,0,Africa
Eswatini,,1.422,7,9,2020,34,0,Africa
Eswatini,,1.422,6,9,2020,39,0,Africa
Eswatini,,1.422,5,9,2020,60,0,Africa
Eswatini,,1.422,4,9,2020,52,0,Africa
Eswatini,,1.422,3,9,2020,50,0,Africa
Eswatini,,1.422,2,9,2020,41,3,Africa
Eswatini,,1.422,1,9,2020,16,0,Africa
Eswatini,,1.422,31,8,2020,51,0,Africa
Eswatini,,1.422,30,8,2020,49,0,Africa
Eswatini,,1.422,29,8,2020,28,2,Africa
Eswatini,,1.422,28,8,2020,46,1,Africa
Eswatini,,1.422,27,8,2020,60,2,Africa
Eswatini,,1.422,26,8,2020,23,1,Africa
Eswatini,,1.422,25,8,2020,79,0,Africa
Eswatini,,1.422,24,8,2020,36,2,Africa
Eswatini,,1.422,23,8,2020,61,2,Africa
Eswatini,,1.422,22,8,2020,18,0,Africa
Eswatini,,1.422,21,8,2020,52,2,Africa
Eswatini,,1.422,20,8,2020,69,3,Africa
Eswatini,,1.422,19,8,2020,95,3,Africa
Eswatini,,1.422,18,8,2020,55,3,Africa
Eswatini,,1.422,17,8,2020,94,1,Africa
Eswatini,,1.422,16,8,2020,75,1,Africa
Eswatini,,1.422,15,8,2020,71,3,Africa
Eswatini,,1.422,14,8,2020,74,2,Africa
Eswatini,,1.422,13,8,2020,115,0,Africa
Eswatini,,1.422,12,8,2020,101,2,Africa
Eswatini,,1.422,11,8,2020,73,3,Africa
Eswatini,,1.422,10,8,2020,108,2,Africa
Eswatini,,1.422,9,8,2020,92,0,Africa
Eswatini,,1.422,8,8,2020,68,1,Africa
Eswatini,,1.422,7,8,2020,59,2,Africa
Eswatini,,1.422,6,8,2020,53,4,Africa
Eswatini,,1.422,5,8,2020,18,4,Africa
Eswatini,,1.422,4,8,2020,63,2,Africa
Eswatini,,1.422,3,8,2020,69,0,Africa
Eswatini,,1.422,2,8,2020,58,2,Africa
Eswatini,,1.422,1,8,2020,71,1,Africa
Eswatini,,1.422,31,7,2020,26,0,Africa
Eswatini,,1.422,30,7,2020,147,1,Africa
Eswatini,,1.422,29,7,2020,88,5,Africa
Eswatini,,1.422,28,7,2020,109,2,Africa
Eswatini,,1.422,27,7,2020,65,4,Africa
Eswatini,,1.422,26,7,2020,69,0,Africa
Eswatini,,1.422,25,7,2020,52,0,Africa
Eswatini,,1.422,24,7,2020,83,3,Africa
Eswatini,,1.422,23,7,2020,44,1,Africa
Eswatini,,1.422,22,7,2020,68,1,Africa
Eswatini,,1.422,21,7,2020,33,2,Africa
Eswatini,,1.422,20,7,2020,64,0,Africa
Eswatini,,1.422,19,7,2020,110,0,Africa
Eswatini,,1.422,18,7,2020,67,0,Africa
Eswatini,,1.422,17,7,2020,63,1,Africa
Eswatini,,1.422,16,7,2020,55,0,Africa
Eswatini,,1.422,15,7,2020,45,0,Africa
Eswatini,,1.422,14,7,2020,38,0,Africa
Eswatini,,1.422,13,7,2020,40,2,Africa
Eswatini,,1.422,12,7,2020,54,0,Africa
Eswatini,,1.422,11,7,2020,44,1,Africa
Eswatini,,1.422,10,7,2020,75,3,Africa
Eswatini,,1.422,9,7,2020,82,0,Africa
Eswatini,,1.422,8,7,2020,45,1,Africa
Eswatini,,1.422,7,7,2020,23,0,Africa
Eswatini,,1.422,6,7,2020,34,0,Africa
Eswatini,,1.422,5,7,2020,45,0,Africa
Eswatini,,1.422,4,7,2020,36,2,Africa
Eswatini,,1.422,3,7,2020,33,0,Africa
Eswatini,,1.422,2,7,2020,28,0,Africa
Eswatini,,1.422,1,7,2020,17,0,Africa
Eswatini,,1.422,30,6,2020,14,0,Africa
Eswatini,,1.422,29,6,2020,36,3,Africa
Eswatini,,1.422,28,6,2020,17,0,Africa
Eswatini,,1.422,27,6,2020,22,0,Africa
Eswatini,,1.422,26,6,2020,16,1,Africa
Eswatini,,1.422,25,6,2020,16,0,Africa
Eswatini,,1.422,24,6,2020,31,1,Africa
Eswatini,,1.422,23,6,2020,8,1,Africa
Eswatini,,1.422,22,6,2020,8,0,Africa
Eswatini,,1.422,21,6,2020,4,1,Africa
Eswatini,,1.422,20,6,2020,37,0,Africa
Eswatini,,1.422,19,6,2020,23,0,Africa
Eswatini,,1.422,18,6,2020,43,0,Africa
Eswatini,,1.422,17,6,2020,14,0,Africa
Eswatini,,1.422,16,6,2020,16,0,Africa
Eswatini,,1.422,15,6,2020,4,1,Africa
Eswatini,,1.422,14,6,2020,14,0,Africa
Eswatini,,1.422,13,6,2020,23,0,Africa
Eswatini,,1.422,12,6,2020,51,0,Africa
Eswatini,,1.422,11,6,2020,27,0,Africa
Eswatini,,1.422,10,6,2020,31,0,Africa
Eswatini,,1.422,9,6,2020,7,0,Africa
Eswatini,,1.422,8,6,2020,11,0,Africa
Eswatini,,1.422,7,6,2020,17,0,Africa
Eswatini,,1.422,6,6,2020,5,0,Africa
Eswatini,,1.422,5,6,2020,5,0,Africa
Eswatini,,1.422,4,6,2020,2,0,Africa
Eswatini,,1.422,3,6,2020,0,0,Africa
Eswatini,,1.422,2,6,2020,8,1,Africa
Eswatini,,1.422,1,6,2020,2,0,Africa
Eswatini,,1.422,31,5,2020,4,0,Africa
Eswatini,,1.422,30,5,2020,0,0,Africa
Eswatini,,1.422,29,5,2020,7,0,Africa
Eswatini,,1.422,28,5,2020,11,0,Africa
Eswatini,,1.422,27,5,2020,5,0,Africa
Eswatini,,1.422,26,5,2020,6,0,Africa
Eswatini,,1.422,25,5,2020,12,0,Africa
Eswatini,,1.422,24,5,2020,18,0,Africa
Eswatini,,1.422,23,5,2020,0,0,Africa
Eswatini,,1.422,22,5,2020,3,0,Africa
Eswatini,,1.422,21,5,2020,9,0,Africa
Eswatini,,1.422,20,5,2020,5,0,Africa
Eswatini,,1.422,19,5,2020,0,0,Africa
Eswatini,,1.422,18,5,2020,1,0,Africa
Eswatini,,1.422,17,5,2020,12,0,Africa
Eswatini,,1.422,16,5,2020,3,0,Africa
Eswatini,,1.422,15,5,2020,0,0,Africa
Eswatini,,1.422,14,5,2020,3,0,Africa
Eswatini,,1.422,13,5,2020,9,0,Africa
Eswatini,,1.422,12,5,2020,3,0,Africa
Eswatini,,1.422,11,5,2020,9,0,Africa
Eswatini,,1.422,10,5,2020,4,0,Africa
Eswatini,,1.422,9,5,2020,6,0,Africa
Eswatini,,1.422,8,5,2020,30,0,Africa
Eswatini,,1.422,7,5,2020,7,1,Africa
Eswatini,,1.422,6,5,2020,0,0,Africa
Eswatini,,1.422,5,5,2020,4,0,Africa
Eswatini,,1.422,4,5,2020,4,0,Africa
Eswatini,,1.422,3,5,2020,2,0,Africa
Eswatini,,1.422,2,5,2020,6,0,Africa
Eswatini,,1.422,1,5,2020,9,0,Africa
Eswatini,,1.422,30,4,2020,20,0,Africa
Eswatini,,1.422,29,4,2020,6,0,Africa
Eswatini,,1.422,28,4,2020,6,0,Africa
Eswatini,,1.422,27,4,2020,19,0,Africa
Eswatini,,1.422,26,4,2020,0,0,Africa
Eswatini,,1.422,25,4,2020,8,0,Africa
Eswatini,,1.422,24,4,2020,1,0,Africa
Eswatini,,1.422,23,4,2020,7,0,Africa
Eswatini,,1.422,22,4,2020,0,0,Africa
Eswatini,,1.422,21,4,2020,2,0,Africa
Eswatini,,1.422,20,4,2020,3,0,Africa
Eswatini,,1.422,19,4,2020,0,0,Africa
Eswatini,,1.422,18,4,2020,3,1,Africa
Eswatini,,1.422,17,4,2020,0,0,Africa
Eswatini,,1.422,16,4,2020,1,0,Africa
Eswatini,,1.422,15,4,2020,0,0,Africa
Eswatini,,1.422,14,4,2020,1,0,Africa
Eswatini,,1.422,13,4,2020,0,0,Africa
Eswatini,,1.422,12,4,2020,2,0,Africa
Eswatini,,1.422,11,4,2020,0,0,Africa
Eswatini,,1.422,10,4,2020,0,0,Africa
Eswatini,,1.422,9,4,2020,2,0,Africa
Eswatini,,1.422,8,4,2020,0,0,Africa
Eswatini,,1.422,7,4,2020,1,0,Africa
Eswatini,,1.422,6,4,2020,0,0,Africa
Eswatini,,1.422,5,4,2020,0,0,Africa
Eswatini,,1.422,4,4,2020,0,0,Africa
Eswatini,,1.422,3,4,2020,0,0,Africa
Eswatini,,1.422,2,4,2020,0,0,Africa
Eswatini,,1.422,1,4,2020,0,0,Africa
Eswatini,,1.422,31,3,2020,0,0,Africa
Eswatini,,1.422,30,3,2020,0,0,Africa
Eswatini,,1.422,29,3,2020,0,0,Africa
Eswatini,,1.422,28,3,2020,3,0,Africa
Eswatini,,1.422,27,3,2020,2,0,Africa
Eswatini,,1.422,26,3,2020,0,0,Africa
Eswatini,,1.422,25,3,2020,0,0,Africa
Eswatini,,1.422,24,3,2020,0,0,Africa
Eswatini,,1.422,23,3,2020,3,0,Africa
Eswatini,,1.422,22,3,2020,0,0,Africa
Eswatini,,1.422,21,3,2020,0,0,Africa
Eswatini,,1.422,20,3,2020,0,0,Africa
Eswatini,,1.422,19,3,2020,0,0,Africa
Eswatini,,1.422,18,3,2020,0,0,Africa
Eswatini,,1.422,17,3,2020,0,0,Africa
Eswatini,,1.422,16,3,2020,0,0,Africa
Eswatini,,1.422,15,3,2020,1,0,Africa
Ethiopia,,1.059,14,12,2020,472,3,Africa
Ethiopia,,1.059,13,12,2020,515,12,Africa
Ethiopia,,1.059,12,12,2020,422,12,Africa
Ethiopia,,1.059,11,12,2020,526,10,Africa
Ethiopia,,1.059,10,12,2020,568,3,Africa
Ethiopia,,1.059,9,12,2020,531,11,Africa
Ethiopia,,1.059,8,12,2020,440,8,Africa
Ethiopia,,1.059,7,12,2020,555,2,Africa
Ethiopia,,1.059,6,12,2020,649,11,Africa
Ethiopia,,1.059,5,12,2020,512,10,Africa
Ethiopia,,1.059,4,12,2020,595,9,Africa
Ethiopia,,1.059,3,12,2020,430,6,Africa
Ethiopia,,1.059,2,12,2020,480,3,Africa
Ethiopia,,1.059,1,12,2020,540,6,Africa
Ethiopia,,1.059,30,11,2020,604,5,Africa
Ethiopia,,1.059,29,11,2020,492,9,Africa
Ethiopia,,1.059,28,11,2020,769,14,Africa
Ethiopia,,1.059,27,11,2020,560,8,Africa
Ethiopia,,1.059,26,11,2020,518,3,Africa
Ethiopia,,1.059,25,11,2020,388,10,Africa
Ethiopia,,1.059,24,11,2020,418,4,Africa
Ethiopia,,1.059,23,11,2020,433,11,Africa
Ethiopia,,1.059,22,11,2020,473,16,Africa
Ethiopia,,1.059,21,11,2020,452,13,Africa
Ethiopia,,1.059,20,11,2020,499,6,Africa
Ethiopia,,1.059,19,11,2020,533,13,Africa
Ethiopia,,1.059,18,11,2020,339,7,Africa
Ethiopia,,1.059,17,11,2020,336,12,Africa
Ethiopia,,1.059,16,11,2020,399,4,Africa
Ethiopia,,1.059,15,11,2020,564,7,Africa
Ethiopia,,1.059,14,11,2020,509,4,Africa
Ethiopia,,1.059,13,11,2020,521,9,Africa
Ethiopia,,1.059,12,11,2020,400,8,Africa
Ethiopia,,1.059,11,11,2020,345,7,Africa
Ethiopia,,1.059,10,11,2020,307,7,Africa
Ethiopia,,1.059,9,11,2020,474,5,Africa
Ethiopia,,1.059,8,11,2020,455,6,Africa
Ethiopia,,1.059,7,11,2020,355,4,Africa
Ethiopia,,1.059,6,11,2020,510,5,Africa
Ethiopia,,1.059,5,11,2020,379,9,Africa
Ethiopia,,1.059,4,11,2020,560,5,Africa
Ethiopia,,1.059,3,11,2020,359,11,Africa
Ethiopia,,1.059,2,11,2020,414,9,Africa
Ethiopia,,1.059,1,11,2020,380,5,Africa
Ethiopia,,1.059,31,10,2020,488,7,Africa
Ethiopia,,1.059,30,10,2020,481,6,Africa
Ethiopia,,1.059,29,10,2020,602,6,Africa
Ethiopia,,1.059,28,10,2020,511,8,Africa
Ethiopia,,1.059,27,10,2020,364,11,Africa
Ethiopia,,1.059,26,10,2020,485,7,Africa
Ethiopia,,1.059,25,10,2020,629,19,Africa
Ethiopia,,1.059,24,10,2020,536,4,Africa
Ethiopia,,1.059,23,10,2020,575,12,Africa
Ethiopia,,1.059,22,10,2020,628,13,Africa
Ethiopia,,1.059,21,10,2020,630,6,Africa
Ethiopia,,1.059,20,10,2020,723,13,Africa
Ethiopia,,1.059,19,10,2020,703,6,Africa
Ethiopia,,1.059,18,10,2020,600,9,Africa
Ethiopia,,1.059,17,10,2020,665,12,Africa
Ethiopia,,1.059,16,10,2020,739,13,Africa
Ethiopia,,1.059,15,10,2020,712,7,Africa
Ethiopia,,1.059,14,10,2020,582,4,Africa
Ethiopia,,1.059,13,10,2020,841,14,Africa
Ethiopia,,1.059,12,10,2020,866,10,Africa
Ethiopia,,1.059,11,10,2020,767,6,Africa
Ethiopia,,1.059,10,10,2020,865,9,Africa
Ethiopia,,1.059,9,10,2020,902,7,Africa
Ethiopia,,1.059,8,10,2020,892,17,Africa
Ethiopia,,1.059,7,10,2020,566,8,Africa
Ethiopia,,1.059,6,10,2020,618,8,Africa
Ethiopia,,1.059,5,10,2020,959,8,Africa
Ethiopia,,1.059,4,10,2020,872,6,Africa
Ethiopia,,1.059,3,10,2020,890,3,Africa
Ethiopia,,1.059,2,10,2020,730,7,Africa
Ethiopia,,1.059,1,10,2020,784,7,Africa
Ethiopia,,1.059,30,9,2020,640,14,Africa
Ethiopia,,1.059,29,9,2020,612,7,Africa
Ethiopia,,1.059,28,9,2020,632,5,Africa
Ethiopia,,1.059,27,9,2020,527,10,Africa
Ethiopia,,1.059,26,9,2020,486,7,Africa
Ethiopia,,1.059,25,9,2020,604,7,Africa
Ethiopia,,1.059,24,9,2020,661,14,Africa
Ethiopia,,1.059,23,9,2020,713,19,Africa
Ethiopia,,1.059,22,9,2020,889,12,Africa
Ethiopia,,1.059,21,9,2020,689,7,Africa
Ethiopia,,1.059,20,9,2020,616,17,Africa
Ethiopia,,1.059,19,9,2020,602,12,Africa
Ethiopia,,1.059,18,9,2020,689,15,Africa
Ethiopia,,1.059,17,9,2020,738,10,Africa
Ethiopia,,1.059,16,9,2020,700,13,Africa
Ethiopia,,1.059,15,9,2020,485,9,Africa
Ethiopia,,1.059,14,9,2020,413,17,Africa
Ethiopia,,1.059,13,9,2020,521,10,Africa
Ethiopia,,1.059,12,9,2020,789,12,Africa
Ethiopia,,1.059,11,9,2020,878,8,Africa
Ethiopia,,1.059,10,9,2020,916,17,Africa
Ethiopia,,1.059,9,9,2020,1136,16,Africa
Ethiopia,,1.059,8,9,2020,976,15,Africa
Ethiopia,,1.059,7,9,2020,1206,21,Africa
Ethiopia,,1.059,6,9,2020,950,17,Africa
Ethiopia,,1.059,5,9,2020,1303,24,Africa
Ethiopia,,1.059,4,9,2020,804,10,Africa
Ethiopia,,1.059,3,9,2020,1105,18,Africa
Ethiopia,,1.059,2,9,2020,1173,19,Africa
Ethiopia,,1.059,1,9,2020,1009,16,Africa
Ethiopia,,1.059,31,8,2020,1468,23,Africa
Ethiopia,,1.059,30,8,2020,1514,12,Africa
Ethiopia,,1.059,29,8,2020,1733,13,Africa
Ethiopia,,1.059,28,8,2020,1186,20,Africa
Ethiopia,,1.059,27,8,2020,1533,16,Africa
Ethiopia,,1.059,26,8,2020,1545,17,Africa
Ethiopia,,1.059,25,8,2020,1472,14,Africa
Ethiopia,,1.059,24,8,2020,1638,16,Africa
Ethiopia,,1.059,23,8,2020,1368,25,Africa
Ethiopia,,1.059,22,8,2020,1829,17,Africa
Ethiopia,,1.059,21,8,2020,1778,20,Africa
Ethiopia,,1.059,20,8,2020,1336,28,Africa
Ethiopia,,1.059,19,8,2020,1386,28,Africa
Ethiopia,,1.059,18,8,2020,1460,16,Africa
Ethiopia,,1.059,17,8,2020,982,19,Africa
Ethiopia,,1.059,16,8,2020,1652,17,Africa
Ethiopia,,1.059,15,8,2020,1038,13,Africa
Ethiopia,,1.059,14,8,2020,1086,16,Africa
Ethiopia,,1.059,13,8,2020,943,23,Africa
Ethiopia,,1.059,12,8,2020,584,20,Africa
Ethiopia,,1.059,11,8,2020,773,13,Africa
Ethiopia,,1.059,10,8,2020,565,17,Africa
Ethiopia,,1.059,9,8,2020,801,10,Africa
Ethiopia,,1.059,8,8,2020,552,15,Africa
Ethiopia,,1.059,7,8,2020,564,9,Africa
Ethiopia,,1.059,6,8,2020,459,13,Africa
Ethiopia,,1.059,5,8,2020,588,7,Africa
Ethiopia,,1.059,4,8,2020,1290,52,Africa
Ethiopia,,1.059,3,8,2020,0,0,Africa
Ethiopia,,1.059,2,8,2020,469,10,Africa
Ethiopia,,1.059,1,8,2020,915,11,Africa
Ethiopia,,1.059,31,7,2020,805,10,Africa
Ethiopia,,1.059,30,7,2020,610,14,Africa
Ethiopia,,1.059,29,7,2020,653,11,Africa
Ethiopia,,1.059,28,7,2020,579,5,Africa
Ethiopia,,1.059,27,7,2020,1275,23,Africa
Ethiopia,,1.059,26,7,2020,760,3,Africa
Ethiopia,,1.059,25,7,2020,409,9,Africa
Ethiopia,,1.059,24,7,2020,452,8,Africa
Ethiopia,,1.059,23,7,2020,561,7,Africa
Ethiopia,,1.059,22,7,2020,304,3,Africa
Ethiopia,,1.059,21,7,2020,704,3,Africa
Ethiopia,,1.059,20,7,2020,356,4,Africa
Ethiopia,,1.059,19,7,2020,344,13,Africa
Ethiopia,,1.059,18,7,2020,328,2,Africa
Ethiopia,,1.059,17,7,2020,294,2,Africa
Ethiopia,,1.059,16,7,2020,212,7,Africa
Ethiopia,,1.059,15,7,2020,203,11,Africa
Ethiopia,,1.059,14,7,2020,206,1,Africa
Ethiopia,,1.059,13,7,2020,158,3,Africa
Ethiopia,,1.059,12,7,2020,282,0,Africa
Ethiopia,,1.059,11,7,2020,147,4,Africa
Ethiopia,,1.059,10,7,2020,199,0,Africa
Ethiopia,,1.059,9,7,2020,108,1,Africa
Ethiopia,,1.059,8,7,2020,280,3,Africa
Ethiopia,,1.059,7,7,2020,540,13,Africa
Ethiopia,,1.059,6,7,2020,0,0,Africa
Ethiopia,,1.059,5,7,2020,0,0,Africa
Ethiopia,,1.059,4,7,2020,0,0,Africa
Ethiopia,,1.059,3,7,2020,0,0,Africa
Ethiopia,,1.059,2,7,2020,0,0,Africa
Ethiopia,,1.059,1,7,2020,0,0,Africa
Ethiopia,,1.059,30,6,2020,157,5,Africa
Ethiopia,,1.059,29,6,2020,119,4,Africa
Ethiopia,,1.059,28,6,2020,145,5,Africa
Ethiopia,,1.059,27,6,2020,250,8,Africa
Ethiopia,,1.059,26,6,2020,141,3,Africa
Ethiopia,,1.059,25,6,2020,186,3,Africa
Ethiopia,,1.059,24,6,2020,185,0,Africa
Ethiopia,,1.059,23,6,2020,131,1,Africa
Ethiopia,,1.059,22,6,2020,63,2,Africa
Ethiopia,,1.059,21,6,2020,399,0,Africa
Ethiopia,,1.059,20,6,2020,116,7,Africa
Ethiopia,,1.059,19,6,2020,195,2,Africa
Ethiopia,,1.059,18,6,2020,129,2,Africa
Ethiopia,,1.059,17,6,2020,109,1,Africa
Ethiopia,,1.059,16,6,2020,176,3,Africa
Ethiopia,,1.059,15,6,2020,179,2,Africa
Ethiopia,,1.059,14,6,2020,251,8,Africa
Ethiopia,,1.059,13,6,2020,245,7,Africa
Ethiopia,,1.059,12,6,2020,164,5,Africa
Ethiopia,,1.059,11,6,2020,170,3,Africa
Ethiopia,,1.059,10,6,2020,180,5,Africa
Ethiopia,,1.059,9,6,2020,136,0,Africa
Ethiopia,,1.059,8,6,2020,86,7,Africa
Ethiopia,,1.059,7,6,2020,129,1,Africa
Ethiopia,,1.059,6,6,2020,169,1,Africa
Ethiopia,,1.059,5,6,2020,150,1,Africa
Ethiopia,,1.059,4,6,2020,142,3,Africa
Ethiopia,,1.059,3,6,2020,87,2,Africa
Ethiopia,,1.059,2,6,2020,85,1,Africa
Ethiopia,,1.059,1,6,2020,109,3,Africa
Ethiopia,,1.059,31,5,2020,95,0,Africa
Ethiopia,,1.059,30,5,2020,137,1,Africa
Ethiopia,,1.059,29,5,2020,100,1,Africa
Ethiopia,,1.059,28,5,2020,30,0,Africa
Ethiopia,,1.059,27,5,2020,46,1,Africa
Ethiopia,,1.059,26,5,2020,73,0,Africa
Ethiopia,,1.059,25,5,2020,88,0,Africa
Ethiopia,,1.059,24,5,2020,61,0,Africa
Ethiopia,,1.059,23,5,2020,34,0,Africa
Ethiopia,,1.059,22,5,2020,10,0,Africa
Ethiopia,,1.059,21,5,2020,24,0,Africa
Ethiopia,,1.059,20,5,2020,13,0,Africa
Ethiopia,,1.059,19,5,2020,35,0,Africa
Ethiopia,,1.059,18,5,2020,11,0,Africa
Ethiopia,,1.059,17,5,2020,19,0,Africa
Ethiopia,,1.059,16,5,2020,15,0,Africa
Ethiopia,,1.059,15,5,2020,9,0,Africa
Ethiopia,,1.059,14,5,2020,2,0,Africa
Ethiopia,,1.059,13,5,2020,11,0,Africa
Ethiopia,,1.059,12,5,2020,11,0,Africa
Ethiopia,,1.059,11,5,2020,29,0,Africa
Ethiopia,,1.059,10,5,2020,16,1,Africa
Ethiopia,,1.059,9,5,2020,3,0,Africa
Ethiopia,,1.059,8,5,2020,29,0,Africa
Ethiopia,,1.059,7,5,2020,17,0,Africa
Ethiopia,,1.059,6,5,2020,5,1,Africa
Ethiopia,,1.059,5,5,2020,5,0,Africa
Ethiopia,,1.059,4,5,2020,2,0,Africa
Ethiopia,,1.059,3,5,2020,0,0,Africa
Ethiopia,,1.059,2,5,2020,2,0,Africa
Ethiopia,,1.059,1,5,2020,1,0,Africa
Ethiopia,,1.059,30,4,2020,4,0,Africa
Ethiopia,,1.059,29,4,2020,2,0,Africa
Ethiopia,,1.059,28,4,2020,1,0,Africa
Ethiopia,,1.059,27,4,2020,1,0,Africa
Ethiopia,,1.059,26,4,2020,5,0,Africa
Ethiopia,,1.059,25,4,2020,1,0,Africa
Ethiopia,,1.059,24,4,2020,0,0,Africa
Ethiopia,,1.059,23,4,2020,2,0,Africa
Ethiopia,,1.059,22,4,2020,3,0,Africa
Ethiopia,,1.059,21,4,2020,3,0,Africa
Ethiopia,,1.059,20,4,2020,3,0,Africa
Ethiopia,,1.059,19,4,2020,9,0,Africa
Ethiopia,,1.059,18,4,2020,4,0,Africa
Ethiopia,,1.059,17,4,2020,7,0,Africa
Ethiopia,,1.059,16,4,2020,3,0,Africa
Ethiopia,,1.059,15,4,2020,8,0,Africa
Ethiopia,,1.059,14,4,2020,3,0,Africa
Ethiopia,,1.059,13,4,2020,2,0,Africa
Ethiopia,,1.059,12,4,2020,4,1,Africa
Ethiopia,,1.059,11,4,2020,9,0,Africa
Ethiopia,,1.059,10,4,2020,1,0,Africa
Ethiopia,,1.059,9,4,2020,3,0,Africa
Ethiopia,,1.059,8,4,2020,8,0,Africa
Ethiopia,,1.059,7,4,2020,1,0,Africa
Ethiopia,,1.059,6,4,2020,5,2,Africa
Ethiopia,,1.059,5,4,2020,3,0,Africa
Ethiopia,,1.059,4,4,2020,6,0,Africa
Ethiopia,,1.059,3,4,2020,0,0,Africa
Ethiopia,,1.059,2,4,2020,4,0,Africa
Ethiopia,,1.059,1,4,2020,2,0,Africa
Ethiopia,,1.059,31,3,2020,7,0,Africa
Ethiopia,,1.059,30,3,2020,0,0,Africa
Ethiopia,,1.059,29,3,2020,0,0,Africa
Ethiopia,,1.059,28,3,2020,4,0,Africa
Ethiopia,,1.059,27,3,2020,0,0,Africa
Ethiopia,,1.059,26,3,2020,1,0,Africa
Ethiopia,,1.059,25,3,2020,0,0,Africa
